DISTRITO_COD;DISTRITO_DESC;ORGANISMO_DESC;ACTIVIDAD_DESC;GRUPO_DESC;INFANTIL;NIÑEZ;ADOLESCENCIA;JOVEN ADULTO;ADULTO;ADULTO MAYOR;NUM_MAXIMO_ASISTENTES;NUM_PLAZAS_OCUPADAS;NUM_PLAZAS_LIBRES;DURACION_ACTIVIDAD_LUNES;HORA_INICIO_LUNES;DURACION_ACTIVIDAD_MARTES;HORA_INICIO_MARTES;DURACION_ACTIVIDAD_MIERCOLES;HORA_INICIO_MIERCOLES;DURACION_ACTIVIDAD_JUEVES;HORA_INICIO_JUEVES;DURACION_ACTIVIDAD_VIERNES;HORA_INICIO_VIERNES;DURACION_ACTIVIDAD_SABADO;HORA_INICIO_SABADO;DURACION_ACTIVIDAD_DOMINGO;HORA_INICIO_DOMINGO
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';ESPALDA SANA;1;0;0;1;1;1;1;14;0;14;;;1 hora;18:30;;;1 hora;18:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';ESTIRAMIENTO Y TONIFICACION;3;0;0;1;1;1;1;16;0;16;1 hora;18:30;;;1 hora;18:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';ESTIRAMIENTO Y TONIFICACION;1;0;0;1;1;1;1;18;0;18;1 hora;13:00;;;1 hora;13:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';ESTIRAMIENTO Y TONIFICACION;2;0;0;1;1;1;1;16;0;16;;;1 hora;19:30;;;1 hora;19:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';FOTOGRAFIA;1;0;0;1;1;1;1;8;0;8;2 horas;10:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';FOTOGRAFIA;1;0;0;1;1;1;1;8;0;8;2 horas;19:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';FOTOGRAFIA;2;0;0;1;1;1;1;8;0;8;;;;;2 horas;10:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';FRANCES;1;0;0;1;1;1;1;15;0;15;1 hora;17:30;;;1 hora;17:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';FRANCES;2;0;0;1;1;1;1;15;0;15;1 hora;18:30;;;1 hora;18:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';FRANCES;3;0;0;1;1;1;1;15;0;15;1 hora;19:30;;;1 hora;19:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';FRANCES;4;0;0;1;1;1;1;15;0;15;1 hora;20:30;;;1 hora;20:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';ANTIESTRES;1;0;0;1;1;1;1;16;0;16;;;1 hora;10:00;;;1 hora;10:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;9;0;0;1;1;1;1;12;0;12;;;1 hora;17:30;;;1 hora;17:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;2;0;0;1;1;1;1;16;0;16;1 hora;10:00;;;1 hora;10:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;4;0;0;1;1;1;1;12;0;12;1 hora;18:30;;;1 hora;18:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;16;0;16;1 hora;9:00;;;1 hora;9:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;3;0;0;1;1;1;1;12;0;12;1 hora;17:30;;;1 hora;17:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;5;0;0;1;1;1;1;16;0;16;;;1 hora;9:00;;;1 hora;9:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;6;0;0;1;1;1;1;19;0;19;;;1 hora;9:00;;;1 hora;9:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;7;0;0;1;1;1;1;18;0;18;;;1 hora;10:00;;;1 hora;10:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;8;0;0;1;1;1;1;16;0;16;;;1 hora;11:00;;;1 hora;11:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;16;0;16;;;;;;;2 horas;11:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GRANDES CIVILIZACIONES;1;0;0;1;1;1;1;21;0;21;;;2 horas;12:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GUITARRA;1;0;0;1;1;1;1;12;0;12;1 hora;19:00;;;1 hora;19:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';GUITARRA;2;0;0;1;1;1;1;13;0;13;;;2 horas;18:30;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';HISTORIA DEL ARTE;3;0;0;0;1;1;1;20;0;20;;;;;2 horas;10:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';HISTORIA DEL ARTE;2;0;0;0;1;1;1;22;0;22;;;2 horas;10:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';HISTORIA DEL ARTE;4;0;0;0;1;1;1;20;0;20;;;;;2 horas;12:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';HISTORIA DEL ARTE;1;0;0;0;1;1;1;20;0;20;2 horas;10:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';HISTORIA GRANDES PERSONAJES;1;0;0;0;1;1;1;22;0;22;2 horas;12:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INFORMATICA;1;0;0;1;1;1;1;16;0;16;;;;;2 horas;16:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INFORMATICA;2;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;11:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INFORMATICA;3;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;16:30;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INFORMATICA;4;0;0;1;1;1;1;16;0;16;;;;;;;;;;;2 horas;12:00;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;1;0;0;1;1;1;1;15;0;15;;;;;;;;;2 horas;19:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;2;0;0;1;1;1;1;16;0;16;;;2 horas;12:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;4;0;0;1;1;1;1;16;0;16;;;2 horas;19:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;4;0;0;1;1;1;1;16;0;16;;;2 horas;17:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;3;0;0;1;1;1;1;15;0;15;2 horas;12:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;1;0;0;1;1;1;1;15;0;15;;;;;;;;;;;2 horas;10:00;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;2;0;0;1;1;1;1;15;0;15;;;2 horas;10:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INTERNET;1;0;0;1;1;1;1;16;0;16;2 horas;11:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INTERNET;2;0;0;1;1;1;1;16;0;16;;;2 horas;13:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INTERNET;3;0;0;1;1;1;1;16;0;16;;;;;2 horas;9:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INTERNET;4;0;0;1;1;1;1;16;0;16;;;;;;;2 horas;16:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';INGLES;1;1;1;0;0;0;0;15;0;15;;;;;2 horas;17:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';MANUALIDADES;1;0;0;1;1;1;1;15;0;15;3 horas;10:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';MANUALIDADES;2;0;0;1;1;1;1;15;0;15;3 horas;17:30;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';MOVILGRAFIAS;1;0;0;1;1;1;1;16;0;16;;;;;2 horas;11:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';MOVILGRAFIAS;2;0;0;1;1;1;1;16;0;16;;;;;1 hora, 30 min;13:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TECNICAS DE MEMORIA;1;0;0;1;1;1;1;16;0;16;1 hora, 30 min;13:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TECNICAS DE MEMORIA;2;0;0;1;1;1;1;16;0;16;;;;;;;1 hora, 30 min;13:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TECNICAS DE MEMORIA;3;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;9:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;5;0;0;1;1;1;1;16;0;16;2 horas;16:30;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;1;0;0;1;1;1;1;16;0;16;;;;;;;2 horas;9:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;2;0;0;1;1;1;1;16;0;16;;;;;;;2 horas;11:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;3;0;0;1;1;1;1;16;0;16;;;;;;;;;1 hora, 30 min;13:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;4;0;0;1;1;1;1;16;0;16;;;2 horas;16:30;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;2;0;0;1;1;1;1;18;0;18;1 hora;17:30;;;1 hora;17:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;1;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;13:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;6;0;0;1;1;1;1;16;0;16;;;1 hora;20:30;;;1 hora;20:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;7;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;9:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;8;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;11:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;12;0;0;1;1;1;1;17;0;17;1 hora;12:00;;;1 hora;12:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;1;0;0;1;1;1;1;16;0;16;1 hora;16:30;;;1 hora;16:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;3;0;0;1;1;1;1;17;0;17;1 hora;18:30;;;1 hora;18:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;4;0;0;1;1;1;1;16;0;16;;;1 hora;16:30;;;1 hora;16:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;5;0;0;1;1;1;1;16;0;16;;;1 hora;17:30;;;1 hora;17:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;10;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;12:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;13;0;0;1;1;1;1;16;0;16;;;1 hora;12:00;;;1 hora;12:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PILATES;11;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;18:30;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;1;0;0;1;1;1;1;20;0;20;2 horas;19:30;;;2 horas;19:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;1;0;0;1;1;1;1;20;0;20;3 horas;10:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;2;0;0;1;1;1;1;20;0;20;;;2 horas;12:10;;;2 horas;12:10;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;2;0;0;1;1;1;1;20;0;20;2 horas;16:00;;;2 horas;16:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;3;0;0;1;1;1;1;21;0;21;;;2 horas;17:00;;;2 horas;17:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;3;0;0;1;1;1;1;21;0;21;;;2 horas;10:00;;;2 horas;10:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;4;0;0;1;1;1;1;20;0;20;;;;;3 horas;10:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;4;0;0;1;1;1;1;20;0;20;;;2 horas;19:00;;;2 horas;19:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;5;0;0;1;1;1;1;21;0;21;;;;;;;;;3 horas;9:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;6;0;0;1;1;1;1;20;0;20;;;;;;;;;;;3 horas;10:00;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;6;0;0;1;1;1;1;20;0;20;;;;;;;;;4 horas;17:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';PINTURA;5;0;0;1;1;1;1;20;0;20;;;;;;;;;2 horas;12:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;7;0;0;1;1;1;1;12;0;12;;;;;;;3 horas;10:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;10;0;0;1;1;1;1;12;0;12;;;;;;;;;3 horas;17:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;11;0;0;1;1;1;1;12;0;12;;;;;;;;;;;3 horas;10:00;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;1;0;0;1;1;1;1;12;0;12;3 horas;10:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;2;0;0;1;1;1;1;12;0;12;3 horas;17:00;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;3;0;0;1;1;1;1;13;0;13;;;3 horas;10:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;4;0;0;1;1;1;1;13;0;13;;;3 horas;17:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;9;0;0;1;1;1;1;12;0;12;;;;;;;;;3 horas;10:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;5;0;0;1;1;1;1;12;0;12;;;;;3 horas;10:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;6;0;0;1;1;1;1;12;0;12;;;;;3 horas;17:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';RESTAURACION DE MUEBLES;8;0;0;1;1;1;1;12;0;12;;;;;;;3 horas;17:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;1;0;0;1;1;1;1;16;0;16;1 hora;10:30;;;1 hora;10:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;2;0;0;1;1;1;1;16;0;16;1 hora;11:30;;;1 hora;11:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;3;0;0;1;1;1;1;16;0;16;;;2 horas;11:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;4;0;0;1;1;1;1;12;0;12;;;;;2 horas;19:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;5;0;0;1;1;1;1;13;0;13;1 hora;10:30;;;1 hora;10:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;6;0;0;1;1;1;1;12;0;12;1 hora;11:30;;;1 hora;11:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;7;0;0;1;1;1;1;12;0;12;2 horas;19:30;;;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TAI CHI;8;0;0;1;1;1;1;17;0;17;;;;;;;;;2 horas;16:30;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TALLA EN MADERA;1;0;0;1;1;1;1;16;0;16;;;3 horas;10:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TALLA EN MADERA;2;0;0;1;1;1;1;15;0;15;;;;;;;3 horas;9:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TALLA EN MADERA;3;0;0;1;1;1;1;15;0;15;;;;;;;2 horas;12:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TEATRO;1;0;0;0;1;1;1;15;0;15;;;;;2 horas;19:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TEATRO;2;0;0;0;1;1;1;16;0;16;;;;;;;2 horas;19:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';TRATAMIENTO DE IMAGENES. PHOTOSHOP;1;0;0;1;1;1;1;16;0;16;;;2 horas;11:00;;;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;1;0;0;1;1;1;1;16;0;16;1 hora, 30 min;9:00;;;1 hora, 30 min;9:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;3;0;0;1;1;1;1;16;0;16;1 hora, 30 min;10:30;;;1 hora, 30 min;10:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;7;0;0;1;1;1;1;16;0;16;1 hora, 30 min;19:30;;;1 hora, 30 min;19:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;10;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;10:30;;;1 hora, 30 min;10:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;11;0;0;1;1;1;1;12;0;12;;;1 hora;10:00;;;1 hora;10:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;13;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;17:00;;;1 hora, 30 min;17:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;14;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;18:30;;;1 hora, 30 min;18:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;12;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;18:30;;;1 hora, 30 min;18:30;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;20;0;0;1;1;1;1;16;0;16;;;;;;;;;;;2 horas;12:00;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;5;0;0;1;1;1;1;16;0;16;1 hora, 30 min;16:30;;;1 hora, 30 min;16:30;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;6;0;0;1;1;1;1;16;0;16;1 hora, 30 min;18:00;;;1 hora, 30 min;18:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;8;0;0;1;1;1;1;17;0;17;;;1 hora, 30 min;9:00;;;1 hora, 30 min;9:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;12;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;12:00;;;1 hora, 30 min;12:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;19;0;0;1;1;1;1;16;0;16;;;;;;;;;;;2 horas;10:00;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;16;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;20:00;;;1 hora, 30 min;20:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;17;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;20:00;;;1 hora, 30 min;20:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;18;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;17:00;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;2;0;0;1;1;1;1;16;0;16;1 hora, 30 min;9:00;;;1 hora, 30 min;9:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;4;0;0;1;1;1;1;16;0;16;1 hora, 30 min;12:00;;;1 hora, 30 min;12:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGA;1;0;0;1;1;1;1;12;0;12;;;1 hora;9:00;;;1 hora;9:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGUILATES;1;0;0;1;1;1;1;16;0;16;1 hora, 30 min;15:00;;;1 hora, 30 min;15:00;;;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGUILATES;2;0;0;1;1;1;1;16;0;16;;;1 hora, 30 min;15:00;;;1 hora, 30 min;15:00;;;;;;
2;ARGANZUELA;C.C. 'CASA DEL RELOJ';YOGUILATES;3;0;0;1;1;1;1;16;0;16;;;;;;;;;2 horas;10:00;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;AJEDREZ;1;0;1;1;0;0;0;12;0;12;;;;;;;;;;;1 hora;11:00;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;AJEDREZ;2;0;0;1;1;1;1;12;0;12;;;;;;;;;;;1 hora, 30 min;12:00;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;ALEMAN;1;0;0;1;1;1;1;15;0;15;;;;;;;2 horas;19:00;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILE ESPAÑOL;2;0;0;1;1;1;1;12;0;12;;;1 hora;17:30;;;1 hora;17:30;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILE ESPAÑOL;3;0;0;1;1;1;1;20;0;20;1 hora;18:30;;;1 hora;18:30;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILE ESPAÑOL;1;0;0;1;1;1;1;14;0;14;;;1 hora;18:30;;;1 hora;18:30;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILE ESPAÑOL;2;0;0;1;1;1;1;20;0;20;;;;;;;;;;;1 hora, 30 min;12:30;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILE ESPAÑOL;1;0;0;1;1;1;1;20;0;20;;;;;;;;;;;1 hora, 30 min;11:00;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILES DE SALON;1;0;0;1;1;1;1;12;0;12;2 horas;17:30;;;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILES DE SALON;2;0;0;1;1;1;1;15;0;15;;;;;;;2 horas;19:30;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILES DE SALON;1;0;0;1;1;1;1;10;0;10;2 horas;19:30;;;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILES DE SALON;3;0;0;1;1;1;1;10;0;10;;;;;;;;;;;2 horas;19:00;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILES DE SALON;2;0;0;1;1;1;1;7;0;7;;;2 horas;19:30;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;BAILES LATINOS;1;0;0;1;1;1;1;21;0;21;;;;;;;;;;;2 horas;17:00;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CLUB DE LECTURA;3;0;0;1;1;1;1;12;0;12;;;;;2 horas;16:30;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CLUB DE LECTURA;1;0;0;1;1;1;1;15;0;15;;;2 horas;10:00;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CLUB DE LECTURA;2;0;0;1;1;1;1;15;0;15;;;;;;;2 horas;10:00;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CONOCER MADRID;1;0;0;1;1;1;1;16;0;16;;;2 horas;9:45;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CONOCER MADRID;2;0;0;1;1;1;1;16;0;16;;;2 horas;12:00;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CONOCER MADRID;3;0;0;1;1;1;1;16;0;16;;;;;;;2 horas;10:00;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CONOCER MADRID;4;0;0;1;1;1;1;16;0;16;2 horas;16:30;;;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CORTE Y CONFECCION;2;0;0;1;1;1;1;14;0;14;;;;;;;3 horas, 30 min;17:00;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CORTE Y CONFECCION;3;0;0;1;1;1;1;12;0;12;3 horas;10:00;;;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;CORTE Y CONFECCION;1;0;0;1;1;1;1;12;0;12;;;3 horas, 30 min;17:00;;;;;;;;;;
2;ARGANZUELA;CENTRO DOTACIONAL INTEGRADO ARGANZUELA ;FOTOGRAFIA DIGITAL;1;0;0;1;1;1;1;15;0;15;2 horas;16:30;;;2 horas;16:30;;;;;;;;
